Mongolian_134,adjective,Mongolian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Mongolia,dbo:Film,dbo:Film
Moroccan_135,adjective,Moroccan,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Morocco,dbo:Film,dbo:Film
Moroccan_136,adjective,Moroccan,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Morocco,dbo:Film,dbo:Film
Mozambican_137,adjective,Mozambican,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Mozambique,dbo:Film,dbo:Film
Mozambican_138,adjective,Mozambican,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Mozambique,dbo:Film,dbo:Film
Namibian_139,adjective,Namibian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Namibia,dbo:Film,dbo:Film
Namibian_140,adjective,Namibian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Namibia,dbo:Film,dbo:Film
Nepalese_141,adjective,Nepalese,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Nepal,dbo:Film,dbo:Film
Nepalese_142,adjective,Nepalese,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Nepal,dbo:Film,dbo:Film
Dutch_143,adjective,Dutch,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Netherlands,dbo:Film,dbo:Film
Dutch_144,adjective,Dutch,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Netherlands,dbo:Film,dbo:Film
New-Zealand_145,adjective,New Zealand,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:New_Zealand,dbo:Film,dbo:Film
New-Zealand_146,adjective,New Zealand,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:New_Zealand,dbo:Film,dbo:Film
Nicaraguan_147,adjective,Nicaraguan,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Nicaragua,dbo:Film,dbo:Film
Nicaraguan_148,adjective,Nicaraguan,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Nicaragua,dbo:Film,dbo:Film
Nigerian_149,adjective,Nigerian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Nigeria,dbo:Film,dbo:Film
Nigerian_150,adjective,Nigerian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Nigeria,dbo:Film,dbo:Film
Norwegian_151,adjective,Norwegian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Norway,dbo:Film,dbo:Film
Norwegian_152,adjective,Norwegian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Norway,dbo:Film,dbo:Film
Pakistani_153,adjective,Pakistani,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Pakistan,dbo:Film,dbo:Film
