LemonEntry,partOfSpeech,writtenForm,comparative,superlative_singular,superlative_plural,SyntacticFrame,predFrame,sense,reference,oils:boundTo,oils:degree,domain,range,preposition
menschlich,adjective,menschlich,menschlicheren,menschlichstes,menschlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
regulär,adjective,regulär,reguläreren,regulärstes,regulärsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
durchschnittlich,adjective,durchschnittlich,durchschnittlicheren,durchschnittlichstes,durchschnittlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/developer,oils:high,dbo:Person,dbo:Person,in
menschlich,adjective,menschlich,menschlicheren,menschlichstes,menschlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/starring,oils:high,dbo:Person,dbo:Person,in
musikalisch,adjective,musikalisch,musikalischeren,musikalischstes,musikalischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
magisch,adjective,magisch,magischeren,magischstes,magischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
spanisch,adjective,spanisch,spanischeren,spanischstes,spanischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/coach,oils:high,dbo:Person,dbo:Person,in
österreichisch,adjective,österreichisch,österreichischeren,österreichischstes,österreichischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/coach,oils:high,dbo:Person,dbo:Person,in
malaysisch,adjective,malaysisch,malaysischeren,malaysischstes,malaysischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/country,oils:high,dbo:Person,dbo:Person,in
offiziell,adjective,offiziell,offizielleren,offiziellstes,offiziellsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/date,oils:high,dbo:Person,dbo:Person,in
genau,adjective,genau,genaueren,genaustes,genausten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/city,oils:high,dbo:Person,dbo:Person,in
gleich,adjective,gleich,gleicheren,gleichstes,gleichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/date,oils:high,dbo:Person,dbo:Person,in
niedrig,adjective,niedrig,niedrigeren,niedrigstes,niedrigsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/date,oils:high,dbo:Person,dbo:Person,in
neu,adjective,neu,neueren,neustes,neusten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/date,oils:high,dbo:Person,dbo:Person,in
mexikanisch,adjective,mexikanisch,mexikanischeren,mexikanischstes,mexikanischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/date,oils:high,dbo:Person,dbo:Person,in
erfolgreich,adjective,erfolgreich,erfolgreicheren,erfolgreichstes,erfolgreichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/city,oils:high,dbo:Person,dbo:Person,in
häufig,adjective,häufig,häufigeren,häufigstes,häufigsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/date,oils:high,dbo:Person,dbo:Person,in
automatisch,adjective,automatisch,automatischeren,automatischstes,automatischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/city,oils:high,dbo:Person,dbo:Person,in
unterschiedlich,adjective,unterschiedlich,unterschiedlicheren,unterschiedlichstes,unterschiedlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/city,oils:high,dbo:Person,dbo:Person,in
traditionell,adjective,traditionell,traditionelleren,traditionellstes,traditionellsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/city,oils:high,dbo:Person,dbo:Person,in
pädagogisch,adjective,pädagogisch,pädagogischeren,pädagogischstes,pädagogischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/country,oils:high,dbo:Person,dbo:Person,in
evangelisch,adjective,evangelisch,evangelischeren,evangelischstes,evangelischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/country,oils:high,dbo:Person,dbo:Person,in
gehoben,adjective,gehoben,gehobeneren,gehobenstes,gehobensten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/country,oils:high,dbo:Person,dbo:Person,in
akademisch,adjective,akademisch,akademischeren,akademischstes,akademischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/country,oils:high,dbo:Person,dbo:Person,in
wissenschaftlich,adjective,wissenschaftlich,wissenschaftlicheren,wissenschaftlichstes,wissenschaftlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/country,oils:high,dbo:Person,dbo:Person,in
angesehen,adjective,angesehen,angeseheneren,angesehenstes,angesehensten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/country,oils:high,dbo:Person,dbo:Person,in
theologisch,adjective,theologisch,theologischeren,theologischstes,theologischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/country,oils:high,dbo:Person,dbo:Person,in
kirchlich,adjective,kirchlich,kirchlicheren,kirchlichstes,kirchlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/country,oils:high,dbo:Person,dbo:Person,in
künstlerisch,adjective,künstlerisch,künstlerischeren,künstlerischstes,künstlerischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/country,oils:high,dbo:Person,dbo:Person,in
päpstlich,adjective,päpstlich,päpstlicheren,päpstlichstes,päpstlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/country,oils:high,dbo:Person,dbo:Person,in
alt,adjective,alt,älteren,ältestes,ältesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/editor,oils:high,dbo:Person,dbo:Person,in
privat,adjective,privat,privateren,privatestes,privatesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/operator,oils:high,dbo:Person,dbo:Person,in
privat,adjective,privat,privateren,privatestes,privatesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/editor,oils:high,dbo:Person,dbo:Person,in
erfolgreich,adjective,erfolgreich,erfolgreicheren,erfolgreichstes,erfolgreichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/publisher,oils:high,dbo:Person,dbo:Person,in
stilisiert,adjective,stilisiert,stilisierteren,stilisiertestes,stilisiertesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
typisch,adjective,typisch,typischeren,typischstes,typischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
zahlreich,adjective,zahlreich,zahlreicheren,zahlreichstes,zahlreichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/publisher,oils:high,dbo:Person,dbo:Person,in
maßgeblich,adjective,maßgeblich,maßgeblicheren,maßgeblichstes,maßgeblichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
offen,adjective,offen,offeneren,offenstes,offensten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
verschieden,adjective,verschieden,verschiedneren,verschiedenstes,verschiedensten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/publisher,oils:high,dbo:Person,dbo:Person,in
unabhängig,adjective,unabhängig,unabhängigeren,unabhängigstes,unabhängigsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
aktiv,adjective,aktiv,aktiveren,aktivstes,aktivsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
zugänglich,adjective,zugänglich,zugänglicheren,zugänglichstes,zugänglichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
gemeinnützig,adjective,gemeinnützig,gemeinnützigeren,gemeinnützigstes,gemeinnützigsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
wissenschaftlich,adjective,wissenschaftlich,wissenschaftlicheren,wissenschaftlichstes,wissenschaftlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
bereit,adjective,bereit,bereiteren,bereitestes,bereitesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/language,oils:high,dbo:Person,dbo:Person,in
hoch,adjective,hoch,höheren,höchstes,höchsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/coach,oils:high,dbo:Person,dbo:Person,in
aktuell,adjective,aktuell,aktuelleren,aktuellstes,aktuellsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/coach,oils:high,dbo:Person,dbo:Person,in
regelmäßig,adjective,regelmäßig,regelmäßigeren,regelmäßigstes,regelmäßigsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/coach,oils:high,dbo:Person,dbo:Person,in
bekannt,adjective,bekannt,bekannteren,bekanntestes,bekanntesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/coach,oils:high,dbo:Person,dbo:Person,in
verschieden,adjective,verschieden,verschiedneren,verschiedenstes,verschiedensten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/coach,oils:high,dbo:Person,dbo:Person,in
unbekannt,adjective,unbekannt,unbekannteren,unbekanntestes,unbekanntesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/height,oils:high,dbo:Person,dbo:Person,in
professionell,adjective,professionell,professionelleren,professionellstes,professionellsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/coach,oils:high,dbo:Person,dbo:Person,in
unabhängig,adjective,unabhängig,unabhängigeren,unabhängigstes,unabhängigsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/height,oils:high,dbo:Person,dbo:Person,in
literarisch,adjective,literarisch,literarischeren,literarischstes,literarischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/deathPlace,oils:high,dbo:Person,dbo:Person,in
literarisch,adjective,literarisch,literarischeren,literarischstes,literarischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/deathDate,oils:high,dbo:Person,dbo:Person,in
heutig,adjective,heutig,heutigeren,heutigstes,heutigsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/successor,oils:high,dbo:Person,dbo:Person,in
heutig,adjective,heutig,heutigeren,heutigstes,heutigsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
mathematisch,adjective,mathematisch,mathematischeren,mathematischstes,mathematischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
gewählt,adjective,gewählt,gewählteren,gewähltestes,gewähltesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
bayerisch,adjective,bayerisch,bayerischeren,bayerischstes,bayerischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
bedeutend,adjective,bedeutend,bedeutenderen,bedeutendstes,bedeutendsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
geschützt,adjective,geschützt,geschützteren,geschütztestes,geschütztesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
alt,adjective,alt,älteren,ältestes,ältesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
genau,adjective,genau,genaueren,genaustes,genausten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
politisch,adjective,politisch,politischeren,politischstes,politischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
sächsisch,adjective,sächsisch,sächsischeren,sächsischstes,sächsischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
weitgehend,adjective,weitgehend,weitergehenden,weitestgehendes,weitestgehenden,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
südlich,adjective,südlich,südlicheren,südlichstes,südlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
wissenschaftlich,adjective,wissenschaftlich,wissenschaftlicheren,wissenschaftlichstes,wissenschaftlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
evangelisch,adjective,evangelisch,evangelischeren,evangelischstes,evangelischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
modern,adjective,modern,moderneren,modernstes,modernsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
westlich,adjective,westlich,westlicheren,westlichstes,westlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
relativ,adjective,relativ,relativeren,relativstes,relativsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
wesentlich,adjective,wesentlich,wesentlicheren,wesentlichstes,wesentlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
speziell,adjective,speziell,spezielleren,speziellstes,speziellsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
gelegen,adjective,gelegen,gelegeneren,gelegenstes,gelegensten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
leer,adjective,leer,leereren,leerstes,leersten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
trivial,adjective,trivial,trivialeren,trivialstes,trivialsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
klein,adjective,klein,kleineren,kleinstes,kleinsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
räumlich,adjective,räumlich,räumlicheren,räumlichstes,räumlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
gewiß,adjective,gewiß,gewisseren,gewissestes,gewissesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
sozial,adjective,sozial,sozialeren,sozialstes,sozialsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
mittelalterlich,adjective,mittelalterlich,mittelalterlicheren,mittelalterlichstes,mittelalterlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
öffentlich,adjective,öffentlich,öffentlicheren,öffentlichstes,öffentlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
allgemein,adjective,allgemein,allgemeineren,allgemeinstes,allgemeinsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
polnisch,adjective,polnisch,polnischeren,polnischstes,polnischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
vollständig,adjective,vollständig,vollständigeren,vollständigstes,vollständigsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
nördlich,adjective,nördlich,nördlicheren,nördlichstes,nördlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
formal,adjective,formal,formaleren,formalstes,formalsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
systematisch,adjective,systematisch,systematischeren,systematischstes,systematischsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
religiös,adjective,religiös,religiöseren,religiösestes,religiösesten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
männlich,adjective,männlich,männlicheren,männlichstes,männlichsten,AdjectiveSuperlativeFrame,PredSynArg,1,oils:CovariantScalar,http://dbpedia.org/ontology/author,oils:high,dbo:Person,dbo:Person,in
